rank,star,status,status_datetime,officer_id,trr_id
Sergeant of Police,,SUBMITTED,2017-12-31 02:20:00 AM,28894,87769
Lieutenant of Police,,APPROVED,2017-12-31 02:42:00 AM,5216,70024
Sergeant of Police,,SUBMITTED,2017-12-31 02:23:00 AM,28894,87769
Lieutenant of Police,,APPROVED,2017-12-31 02:54:00 AM,5216,70024
Police Officer,,SUBMITTED,2017-12-31 01:09:00 AM,19396,87091
Police Officer,,SUBMITTED,2017-12-31 02:54:00 AM,19396,87091
Sergeant of Police,,APPROVED,2017-12-31 05:01:00 AM,1852,59407
Sergeant of Police,,APPROVED,2017-12-31 05:00:00 AM,1852,59407
Police Officer,,SUBMITTED,2017-12-31 03:08:00 AM,6823,89168
Police Officer,,SUBMITTED,2017-12-31 02:30:00 AM,4892,81770
Sergeant of Police,,SUBMITTED,2017-12-31 03:25:00 AM,1927,91410
Sergeant of Police,,SUBMITTED,2017-12-31 03:17:00 AM,1927,91410
Police Officer / Field Training Officer,,SUBMITTED,2017-12-31 03:08:00 AM,22523,22989
Sergeant of Police,,APPROVED,2017-12-31 05:00:00 AM,1852,59407
Lieutenant of Police,,SUBMITTED,2017-12-31 03:21:00 AM,14691,64531
Lieutenant of Police,,APPROVED,2017-12-31 03:23:00 AM,14691,64531
Sergeant of Police,,SUBMITTED,2017-12-31 03:28:00 AM,1927,91410
Sergeant of Police,,SUBMITTED,2017-12-31 03:21:00 AM,1927,91410
Police Officer,,SUBMITTED,2017-12-31 06:52:00 AM,22263,95958
Sergeant of Police,,SUBMITTED,2017-12-31 07:04:00 AM,30379,83626
Lieutenant of Police,,APPROVED,2017-12-31 07:16:00 AM,26116,5060
Sergeant of Police,,SUBMITTED,2017-12-31 07:39:00 AM,1852,59407
Sergeant of Police,,APPROVED,2017-12-31 07:39:00 AM,1852,59407
Police Officer,,SUBMITTED,2017-12-31 05:46:00 AM,17037,31164
Police Officer,,SUBMITTED,2017-12-31 01:39:00 AM,25155,87155
Police Officer,,SUBMITTED,2017-12-31 06:53:00 AM,22263,95958
Sergeant of Police,,SUBMITTED,2017-12-31 08:10:00 AM,209,80049
Sergeant of Police,,SUBMITTED,2017-12-31 08:11:00 AM,209,80049
Police Officer,,SUBMITTED,2017-12-31 02:49:00 AM,27341,76706
Lieutenant of Police,,APPROVED,2017-12-31 04:33:00 AM,4149,90854
Police Officer,,SUBMITTED,2017-12-31 05:49:00 AM,23404,81086
Sergeant of Police,,SUBMITTED,2017-12-31 07:10:00 AM,23421,92307
Sergeant of Police,,APPROVED,2017-12-31 03:47:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2017-12-31 03:47:00 AM,1852,59407
Police Officer,,SUBMITTED,2017-12-31 07:52:00 AM,28774,90877
Police Officer,,SUBMITTED,2017-12-31 08:43:00 AM,23006,5965
Police Officer,,SUBMITTED,2017-12-31 12:14:00 AM,21253,87308
Sergeant of Police,,SUBMITTED,2017-12-31 12:57:00 AM,1852,59407
Police Officer,,SUBMITTED,2017-12-31 12:33:00 AM,21253,87308
Sergeant of Police,,SUBMITTED,2017-12-31 12:54:00 AM,1852,59407
Lieutenant of Police,,APPROVED,2017-12-31 12:30:00 AM,14691,64531
Sergeant of Police,,SUBMITTED,2017-12-31 07:39:00 AM,1852,59407
Lieutenant of Police,,APPROVED,2017-12-31 12:29:00 AM,14691,64531
Sergeant of Police,,SUBMITTED,2017-12-31 03:16:00 AM,31900,5074
Police Officer,,SUBMITTED,2017-12-31 03:50:00 AM,5531,5591
Police Officer,,SUBMITTED,2017-12-31 04:46:00 AM,5531,5591
Sergeant of Police,,APPROVED,2017-12-31 04:10:00 AM,1852,59407
Police Officer,,SUBMITTED,2017-12-31 01:12:00 AM,6717,83669
Sergeant of Police,,SUBMITTED,2017-12-31 01:34:00 AM,18820,63115
Sergeant of Police,,SUBMITTED,2017-12-31 05:30:00 AM,12047,85935
Police Officer,,SUBMITTED,2017-12-31 06:07:00 AM,27501,24566
Sergeant of Police,,SUBMITTED,2017-12-31 11:52:00 AM,1852,59407
Sergeant of Police,,APPROVED,2017-12-31 03:03:00 AM,1852,59407
Police Officer / Field Training Officer,,SUBMITTED,2017-12-31 06:56:00 AM,11582,91781
Sergeant of Police,,APPROVED,2017-12-31 03:02:00 AM,1852,59407
Police Officer,,SUBMITTED,2017-12-31 11:21:00 AM,5859,68525
Sergeant of Police,,SUBMITTED,2017-12-31 10:23:00 AM,2113,5026
Police Officer,,SUBMITTED,2017-12-31 01:41:00 AM,4841,87407
Sergeant of Police,,SUBMITTED,2017-12-31 02:00:00 AM,25221,76384
Police Officer,,SUBMITTED,2017-12-31 01:47:00 AM,12720,85691
Police Officer,,SUBMITTED,2017-12-31 02:19:00 AM,12720,85691
Sergeant of Police,,SUBMITTED,2017-12-31 02:26:00 AM,5444,5745
Police Officer / Field Training Officer,,SUBMITTED,2017-12-31 01:07:00 AM,5412,83211
Sergeant of Police,,SUBMITTED,2017-12-31 02:03:00 AM,31846,91888
Lieutenant of Police,,APPROVED,2017-12-31 02:44:00 AM,22393,87160
Police Officer,,SUBMITTED,2017-12-31 01:57:00 AM,2509,81256
Sergeant of Police,,SUBMITTED,2017-12-31 03:10:00 AM,18742,86844
Police Officer,,SUBMITTED,2017-12-31 03:34:00 AM,2509,81256
Sergeant of Police,,SUBMITTED,2017-12-31 05:30:00 AM,22540,83857
Sergeant of Police,,SUBMITTED,2017-12-31 05:54:00 AM,22540,83857
Police Officer,,SUBMITTED,2017-12-31 02:01:00 AM,1263,80075
Sergeant of Police,,SUBMITTED,2017-12-31 02:43:00 AM,28947,24725
Police Officer,,SUBMITTED,2017-12-31 10:50:00 AM,6532,14068
Police Officer,,SUBMITTED,2017-12-31 06:28:00 AM,6532,14068
Sergeant of Police,,APPROVED,2017-12-31 09:54:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2017-12-31 09:54:00 AM,1852,59407
Lieutenant of Police,,SUBMITTED,2017-12-31 12:44:00 AM,14691,64531
Lieutenant of Police,,APPROVED,2017-12-31 12:49:00 AM,14691,64531
Sergeant of Police,,SUBMITTED,2017-12-31 10:23:00 AM,1852,59407
Lieutenant of Police,,SUBMITTED,2017-12-31 12:40:00 AM,14691,64531
Lieutenant of Police,,APPROVED,2017-12-31 12:47:00 AM,14691,64531
Sergeant of Police,,SUBMITTED,2017-12-31 10:17:00 AM,1852,59407
Police Officer,,SUBMITTED,2017-12-31 10:28:00 AM,20551,92430
Sergeant of Police,,SUBMITTED,2017-12-31 11:26:00 AM,1,80382
Sergeant of Police,,SUBMITTED,2017-12-31 02:13:00 AM,1852,59407
Police Officer as Detective,,SUBMITTED,2017-12-31 11:19:00 AM,7878,92263
Sergeant of Police,,SUBMITTED,2017-12-31 02:28:00 AM,19553,95661
Police Officer as Detective,,SUBMITTED,2017-12-31 03:22:00 AM,7878,92263
Police Officer,,SUBMITTED,2017-12-31 12:08:00 AM,28444,92431
Sergeant of Police,,SUBMITTED,2017-12-31 12:19:00 AM,1,80382
Lieutenant of Police,,SUBMITTED,2017-12-31 07:57:00 AM,7039,11660
Lieutenant of Police,,APPROVED,2017-12-31 08:06:00 AM,7039,11660
Lieutenant of Police,,APPROVED,2017-12-31 12:55:00 AM,21411,5784
Lieutenant of Police,,APPROVED,2017-12-31 12:47:00 AM,21411,5784
Police Officer,,SUBMITTED,2017-12-31 04:55:00 AM,464,82671
Lieutenant of Police,,APPROVED,2017-12-31 12:41:00 AM,21411,5784
Lieutenant of Police,,APPROVED,2017-12-31 08:04:00 AM,7039,11660
Sergeant of Police,,APPROVED,2017-12-31 12:50:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2017-12-31 12:50:00 AM,1852,59407
Police Officer,,SUBMITTED,2017-12-31 07:35:00 AM,28056,86894
Sergeant of Police,,SUBMITTED,2017-12-31 08:42:00 AM,15780,67836
Sergeant of Police,,SUBMITTED,2017-12-31 08:19:00 AM,28779,26240
Sergeant of Police,,SUBMITTED,2017-12-31 10:25:00 AM,1852,59407
Sergeant of Police,,APPROVED,2017-12-31 10:25:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2017-12-31 08:15:00 AM,28779,26240
Sergeant of Police,,SUBMITTED,2017-12-31 10:28:00 AM,1852,59407
Sergeant of Police,,APPROVED,2017-12-31 10:28:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2017-12-31 11:58:00 AM,25417,82741
Sergeant of Police,,SUBMITTED,2017-12-31 10:53:00 AM,25417,82741
Sergeant of Police,,SUBMITTED,2017-12-31 10:37:00 AM,25417,82741
Sergeant of Police,,SUBMITTED,2017-12-31 12:14:00 AM,16508,80917
Sergeant of Police,,SUBMITTED,2017-12-31 01:19:00 AM,1852,59407
Sergeant of Police,,APPROVED,2017-12-31 01:19:00 AM,1852,59407
Police Officer / Field Training Officer,,SUBMITTED,2017-12-31 04:44:00 AM,3054,80211
Sergeant of Police,,SUBMITTED,2017-12-31 06:55:00 AM,16615,81050
Police Officer,,SUBMITTED,2017-12-31 05:17:00 AM,7080,92800
Lieutenant of Police,,APPROVED,2017-12-31 07:50:00 AM,30302,14199
Police Officer,,SUBMITTED,2017-12-31 10:48:00 AM,21448,13166
Sergeant of Police,,APPROVED,2017-12-31 01:27:00 AM,1852,59407
Sergeant of Police,,SUBMITTED,2017-12-31 01:27:00 AM,1852,59407
Police Officer,,SUBMITTED,2017-12-31 09:42:00 AM,20044,12341
